124361,Concordia,22,2,5,100,100,100,8.07072,15266,https://cf.geekdo-images.com/original/img/abKLQBfHHaouqsLx7GGiIzqXBu8=/0x0/pic3453267.jpg,13,17797,2013,3.1076
170216,Blood Rage,23,2,4,90,60,90,8.07481,20998,https://cf.geekdo-images.com/original/img/p4IovYzLVXqxY40lbGUu92VxaIQ=/0x0/pic2439223.jpg,14,26099,2015,2.889
209010,Mechs vs. Minions,24,2,4,90,60,90,8.21731,9195,https://cf.geekdo-images.com/original/img/WhHdMb8GiMY-RhHddEByDyPkrWo=/0x0/pic3184103.jpg,14,14532,2016,2.4727
164153,Star Wars: Imperial Assault,25,2,5,120,60,120,8.13522,14563,https://cf.geekdo-images.com/original/img/wWTlEaPbVoUybefxFpFVTv1OU74=/0x0/pic2247647.jpg,14,25367,2014,3.2846
164928,Orléans,26,2,4,90,90,90,8.07954,12709,https://cf.geekdo-images.com/original/img/RLjWKyzXimMFiQOa8uwo9ZWWOGM=/0x0/pic2578828.png,12,14851,2014,3.1077
25613,Through the Ages: A Story of Civilization,27,2,4,240,240,240,8.02876,16329,https://cf.geekdo-images.com/original/img/xeBBIO9BN7HGMxQdTw5zk5Hxou8=/0x0/pic236169.jpg,12,16397,2006,4.1703
175914,Food Chain Magnate,28,2,5,240,120,240,8.22008,7406,https://cf.geekdo-images.com/original/img/wYRsC32bPDRShIYzWs2hUglfcTc=/0x0/pic2649434.png,14,9193,2015,4.2209
2651,Power Grid,29,2,6,120,120,120,7.91299,46701,https://cf.geekdo-images.com/original/img/_3ewTndfCEMACKeTMPnREyvyX60=/0x0/pic173153.jpg,12,53847,2004,3.2821
177736,A Feast for Odin,30,1,4,120,30,120,8.18983,8145,https://cf.geekdo-images.com/original/img/h0P5NRuVBu0GuDrJo7CHAiSJo3U=/0x0/pic3146943.png,12,10846,2016,3.8636
233078,Twilight Imperium: Fourth Edition,31,3,6,480,240,480,8.90337,3053,https://cf.geekdo-images.com/original/img/Xe0YAmobS_L0Nlo4YJgyFwOW9EM=/0x0/pic3727516.jpg,14,4877,2017,4.1338
72125,Eclipse,32,2,6,200,60,200,7.97402,22633,https://cf.geekdo-images.com/original/img/583Qqo-5M56np8LqnFKcCuUfn7A=/0x0/pic1974056.jpg,14,24441,2011,3.6863
221107,Pandemic Legacy: Season 2,33,2,4,60,60,60,8.46509,4181,https://cf.geekdo-images.com/original/img/DbXh4TeZPoJ_tSlX2KRGdVcBd8s=/0x0/pic3763549.jpg,14,9792,2017,3.1944
55690,Kingdom Death: Monster,34,1,6,180,60,180,8.89537,4739,https://cf.geekdo-images.com/original/img/AtA42fNGhdthAAP3Y5QZiwlFcv8=/0x0/pic2931007.jpg,17,6872,2015,4.2361
28720,Brass: Lancashire,35,2,4,180,120,180,8.01122,11465,https://cf.geekdo-images.com/original/img/l4dwCcl4Vz0r4TD-2RgQ_uoHvWM=/0x0/pic3469216.jpg,14,12122,2007,3.8757
121921,Robinson Crusoe: Adventures on the Cursed Island,36,1,4,120,60,120,7.95554,23131,https://cf.geekdo-images.com/original/img/i1d3Zbbw5iYJ5_Bd0unqwgM8CI0=/0x0/pic3165731.jpg,14,35394,2012,3.7333
35677,Le Havre,37,1,5,150,30,150,7.91345,21356,https://cf.geekdo-images.com/original/img/Fs2MqRUBPQzORmEZbiVqSnBvHDg=/0x0/pic3330230.jpg,12,23447,2008,3.7559
126163,Tzolk'in: The Mayan Calendar,38,2,4,90,90,90,7.93022,21391,https://cf.geekdo-images.com/original/img/b_3SHZiUpcmrIT5hU8wVF0SDX8k=/0x0/pic1413480.jpg,13,24528,2012,3.6361
124742,Android: Netrunner,39,2,2,45,45,45,7.92234,22767,https://cf.geekdo-images.com/original/img/Wbp__Fl6QDKqzealhK2SDpoEk_g=/0x0/pic3738560.jpg,14,35645,2012,3.3592
171623,The Voyages of Marco Polo,40,2,4,100,40,100,7.96457,12780,https://cf.geekdo-images.com/original/img/ewdBaa31ROM_gOmpYwp4xszuAHk=/0x0/pic2461346.png,12,15116,2015,3.1886
230802,Azul,41,2,4,45,30,45,8.01887,11182,https://cf.geekdo-images.com/original/img/9-SR48jyfxs4At6255sjHoly2sw=/0x0/pic3718275.jpg,8,15712,2017,1.8458
68448,7 Wonders,42,2,7,30,30,30,7.80273,61466,https://cf.geekdo-images.com/original/img/3DP_RW5lTX0WrV67s8qi8CsiXoQ=/0x0/pic860217.jpg,10,80301,2010,2.3429
122515,Keyflower,43,2,6,120,90,120,7.88728,14261,https://cf.geekdo-images.com/original/img/t6AnEi2l5tiHgWRjglwSfRsYy6E=/0x0/pic2278942.jpg,12,17371,2012,3.3432
178900,Codenames,44,2,8,15,15,15,7.78988,42207,https://cf.geekdo-images.com/original/img/MJ6MNz8-_rb1C2VUTnYBTYOiiy0=/0x0/pic2582929.jpg,14,66565,2015,1.3303
162886,Spirit Island,45,1,4,120,90,120,8.4231,4015,https://cf.geekdo-images.com/original/img/RmP2yBDA0LE-ZFWrEXAkgRuYjn0=/0x0/pic3615739.png,13,6198,2017,3.8696
18602,Caylus,46,2,5,150,60,150,7.82987,23494,https://cf.geekdo-images.com/original/img/90BzC8_Dgc9uDswnZsu7Qa3oHvI=/0x0/pic1638795.jpg,12,23855,2005,3.8189
146021,Eldritch Horror,47,1,8,240,120,240,7.9131,20599,https://cf.geekdo-images.com/original/img/i0zxc-H4TlTFB-yE1v4gcLy3XfY=/0x0/pic1872452.jpg,14,30839,2013,3.3129
146508,T.I.M.E Stories,48,2,4,240,90,240,7.8835,15847,https://cf.geekdo-images.com/original/img/HgvRM7737qYJn6nFvfZ5IlSf800=/0x0/pic2617634.png,12,24194,2015,2.6464
28143,Race for the Galaxy,49,2,4,60,30,60,7.76608,37925,https://cf.geekdo-images.com/original/img/-2F-mPR0ssTm2IAsMAvnZzR0dn4=/0x0/pic236327.jpg,12,45477,2007,2.9763
12493,Twilight Imperium (Third Edition),50,3,6,240,180,240,7.89524,16559,https://cf.geekdo-images.com/original/img/60YjBskGAQNmZP7sedVoXneBjZg=/0x0/pic4128153.jpg,14,18723,2005,4.2413
110327,Lords of Waterdeep,51,2,5,120,60,120,7.78071,34638,https://cf.geekdo-images.com/original/img/PTVnjG9ersdKq6feZTpq5SkiPPw=/0x0/pic1116080.jpg,12,42406,2012,2.4908
157354,Five Tribes,52,2,4,80,40,80,7.79888,22271,https://cf.geekdo-images.com/original/img/ysxyEQPPbio1xvtx56l_8P8BkYs=/0x0/pic2055255.jpg,13,29058,2014,2.8918
62219,Dominant Species,53,2,6,240,120,240,7.84068,14262,https://cf.geekdo-images.com/original/img/dpHznpiPiv8biNvE_P9RCkXaOx4=/0x0/pic784193.jpg,14,14703,2010,4.035
205896,Rising Sun,54,3,5,120,90,120,8.19132,5849,https://cf.geekdo-images.com/original/img/B_QnVCi18kIQBPNajLjJkpXpW2s=/0x0/pic3880340.jpg,14,10550,2018,3.194
159675,Fields of Arle,55,1,2,120,60,120,8.17292,4795,https://cf.geekdo-images.com/original/img/xlgiqGRKx6LZuhjh5iR-dtbMrJQ=/0x0/pic2225968.png,13,7787,2014,3.9068
93,El Grande,56,2,5,120,60,120,7.78817,20030,https://cf.geekdo-images.com/original/img/M3EB6PPPhdhwXaEZyr1335o_3lQ=/0x0/pic180538.jpg,12,19232,1995,3.0764
163412,Patchwork,57,2,2,30,15,30,7.76056,27460,https://cf.geekdo-images.com/original/img/Z8MYZktgvGTtIikMv9HSpD_ERAI=/0x0/pic2270442.jpg,8,40272,2014,1.7081
216132,Clans of Caledonia,58,1,4,120,30,120,8.13711,5325,https://cf.geekdo-images.com/original/img/wMBrwd-ZnHVV_XvVT3Tc6LtD0Ng=/0x0/pic3511783.png,12,7682,2017,3.4133
40834,Dominion: Intrigue,59,2,4,30,30,30,7.76244,25448,https://cf.geekdo-images.com/original/img/r0aALn-3X6WgRcnDqVxbxGSG0tw=/0x0/pic460011.jpg,13,36342,2009,2.4395
132531,Roll for the Galaxy,60,2,5,45,45,45,7.77702,18671,https://cf.geekdo-images.com/original/img/SBmipyinTpLle9HmAfE0jJWKj3I=/0x0/pic1473629.jpg,13,23686,2014,2.7518
201808,Clank!: A Deck-Building Adventure,61,2,4,60,30,60,7.878,11763,https://cf.geekdo-images.com/original/img/MfZd82Kty4dFb6_hWj_OR03fzZI=/0x0/pic3056966.jpg,12,15831,2016,2.2335
37111,Battlestar Galactica: The Board Game,62,3,6,300,120,300,7.75261,28025,https://cf.geekdo-images.com/original/img/-hZFpTm-evjyuLD_bj-y845-4f8=/0x0/pic354500.jpg,10,31125,2008,3.2292
103885,Star Wars: X-Wing Miniatures Game,63,2,2,45,30,45,7.81743,19398,https://cf.geekdo-images.com/original/img/6GthoJMvWgSpxVoWF1TEbMtXWd4=/0x0/pic1603292.jpg,14,32757,2012,2.4727
150376,Dead of Winter: A Crossroads Game,64,2,5,120,60,120,7.74899,28885,https://cf.geekdo-images.com/original/img/pOYQOSR1CnXcN6pEPx3yFDjKFaA=/0x0/pic3016500.jpg,13,39714,2014,3.0008
172386,Mombasa,65,2,4,150,75,150,7.94952,7117,https://cf.geekdo-images.com/original/img/7JDxzN4LbAeslZGBU1G7Ccqutx0=/0x0/pic2611318.jpg,12,9143,2015,3.8826
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,66,1,8,120,60,120,7.8228,11552,https://cf.geekdo-images.com/original/img/e0abWKqZdzwxb0Keyxjf-Y5sZsw=/0x0/pic3514298.jpg,10,22939,1981,2.7516
73439,Troyes,67,2,4,90,90,90,7.76852,13379,https://cf.geekdo-images.com/original/img/jgHgQKbmvFx2xDL1MdtYB2-jRek=/0x0/pic750583.jpg,12,14444,2010,3.4594
125153,The Gallerist,68,1,4,150,60,150,8.02227,5470,https://cf.geekdo-images.com/original/img/Ye9XSo3Ozz93R3ofXYHWfC_pMFg=/0x0/pic2503200.png,13,7996,2015,4.2843
42,Tigris & Euphrates,69,2,4,90,90,90,7.71566,21889,https://cf.geekdo-images.com/original/img/vd6LHDJ-u-TkAAWafD2yG9-U974=/0x0/pic2338267.jpg,12,24223,1997,3.5289
144733,Russian Railroads,70,2,4,120,90,120,7.80207,10778,https://cf.geekdo-images.com/original/img/QgRFOE3J6RK3ZfJk2qa3Xbgl0GY=/0x0/pic1772936.jpg,12,11582,2013,3.4161
102680,Trajan,71,2,4,120,60,120,7.79486,11347,https://cf.geekdo-images.com/original/img/cEaycXgp7DqVD2lORAUJ2IzgozU=/0x0/pic1054375.jpg,12,13359,2011,3.6738
36218,Dominion,72,2,4,30,30,30,7.66473,63084,https://cf.geekdo-images.com/original/img/oN8CHUZ8CF6P1dFnhMCJXvE8SOk=/0x0/pic394356.jpg,13,81790,2008,2.3688
30549,Pandemic,73,2,4,45,45,45,7.65466,74266,https://cf.geekdo-images.com/original/img/j-pfXZ_0GmOowohzD_T6NDAWGSA=/0x0/pic1534148.jpg,8,107996,2008,2.4258
194655,Santorini,74,2,4,20,20,20,7.80081,11212,https://cf.geekdo-images.com/original/img/2EnN8vsGamxMA1xNG5LcjVTxuiM=/0x0/pic3283110.png,8,18561,2016,1.75
521,Crokinole,75,2,4,30,30,30,7.79449,8702,https://cf.geekdo-images.com/original/img/1x-Pt8mWg9fBlo5oB1aBxll6-3k=/0x0/pic79413.jpg,8,6419,1876,1.277
185343,Anachrony,76,1,4,120,30,120,8.15566,4242,https://cf.geekdo-images.com/original/img/HwoXcAIvX44tc_CDgcQ6I0Rztg8=/0x0/pic3499707.jpg,15,6802,2017,3.9227
127023,Kemet,77,2,5,120,90,120,7.76112,11422,https://cf.geekdo-images.com/original/img/rjuKOHsH4_EayHV5jflH0LMpwqI=/0x0/pic3979527.jpg,13,13593,2012,2.9867
104162,Descent: Journeys in the Dark (Second Edition),78,2,5,120,120,120,7.75571,17418,https://cf.geekdo-images.com/original/img/jGVm6aG5Ek-qxTIaWyzN67jjylc=/0x0/pic1180640.jpg,14,27719,2012,3.2055
34635,Stone Age,79,2,4,90,60,90,7.61731,34898,https://cf.geekdo-images.com/original/img/Dt2tBgnvuWww89kSQqOW0vvEJr4=/0x0/pic1632539.jpg,10,37220,2008,2.4978
161970,Alchemists,80,2,4,120,120,120,7.72844,12653,https://cf.geekdo-images.com/original/img/VKBFHqR2xm0EFGWfb1sPJZctMCs=/0x0/pic2241156.png,13,16773,2014,3.8336
155426,Castles of Mad King Ludwig,81,1,4,90,90,90,7.6656,16727,https://cf.geekdo-images.com/original/img/fmSwPPkAioUPtMDVzmo48zHYvxI=/0x0/pic1961827.jpg,13,21924,2014,2.6687
175155,Forbidden Stars,82,2,4,180,120,180,8.01203,5240,https://cf.geekdo-images.com/original/img/DWTv4PxEDiHHmgnv09t4k2WmNh8=/0x0/pic2471359.jpg,14,9309,2015,3.7738
9609,War of the Ring (First Edition),83,2,4,120,120,120,7.78702,9247,https://cf.geekdo-images.com/original/img/naKKeihI8fzCba236vxbeqbhhLI=/0x0/pic725882.jpg,12,11785,2004,3.8397
103343,A Game of Thrones: The Board Game (Second Edition),84,3,6,240,120,240,7.69226,21492,https://cf.geekdo-images.com/original/img/rCOyI5sRR9CtTaho5JJx_kFWta0=/0x0/pic1077906.jpg,14,27874,2011,3.6694
155068,Arcadia Quest,85,2,4,60,60,60,7.90236,6778,https://cf.geekdo-images.com/original/img/lB5mc2bDPP2fNjvnBJLkSQvM2ps=/0x0/pic2305263.jpg,13,11107,2014,2.5229
128882,The Resistance: Avalon,86,5,10,30,30,30,7.66148,19734,https://cf.geekdo-images.com/original/img/kFDTpCfe476T1bzZUtNAbGyIjNg=/0x0/pic1398895.jpg,13,27796,2012,1.7749
147020,Star Realms,87,2,2,20,20,20,7.62809,24384,https://cf.geekdo-images.com/original/img/XRgMJVv4YweLlANgVvxeZsQ4lm0=/0x0/pic1903816.jpg,12,36553,2014,1.9706
146652,Legendary Encounters: An Alien Deck Building Game,88,1,5,45,45,45,7.81708,8073,https://cf.geekdo-images.com/original/img/H0uIoKm2phCiJDqQn52PFLDgYis=/0x0/pic2225180.jpg,17,11840,2014,2.7176
70149,Ora et Labora,89,1,4,180,60,180,7.7502,8350,https://cf.geekdo-images.com/original/img/pXyZlviudQYPzceCgoeWm46pyc4=/0x0/pic1165426.jpg,13,10308,2011,3.8981
198928,Pandemic: Iberia,90,2,5,45,45,45,8.05208,4353,https://cf.geekdo-images.com/original/img/65W6mKBX34X2pLswgsfKPCfAcdw=/0x0/pic3000850.png,8,9057,2016,2.6615
148949,Istanbul,91,2,5,60,40,60,7.62369,16600,https://cf.geekdo-images.com/original/img/mJdCiWN7ePw8Q73GDhXupvKfOnE=/0x0/pic1885326.jpg,10,21279,2014,2.5855
14996,Ticket to Ride: Europe,92,2,5,60,30,60,7.57594,42152,https://cf.geekdo-images.com/original/img/lN5ivSfgaJwEMXgyLijCtyKVUBs=/0x0/pic66668.jpg,8,55364,2005,1.9595
43111,Chaos in the Old World,93,3,4,120,60,120,7.67797,12463,https://cf.geekdo-images.com/original/img/zFu27DT2SQdHj1IzLv-n7yTfa_s=/0x0/pic1318481.jpg,13,13286,2009,3.181
123260,Suburbia,94,1,4,90,90,90,7.59573,17337,https://cf.geekdo-images.com/original/img/v2kosqFeCkidrDEnKQYZSk-qH_k=/0x0/pic1418335.jpg,8,20798,2012,2.7799
197376,Charterstone,95,1,6,75,45,75,8.02188,4710,https://cf.geekdo-images.com/original/img/QSEaUq4_I2KoVDrF1FGNJ7eAINs=/0x0/pic3322613.jpg,14,10994,2017,2.8421
17133,Railways of the World,96,2,6,120,120,120,7.69013,9964,https://cf.geekdo-images.com/original/img/xeEMH5X0jBoXeY48Q5pE0JDOHP8=/0x0/pic3869603.jpg,10,10456,2005,3.0276
14105,Commands & Colors: Ancients,97,2,2,60,60,60,7.78164,7167,https://cf.geekdo-images.com/original/img/NrNEpsg1hrcPtMCzaLHLLXTmdoI=/0x0/pic132447.jpg,12,9131,2006,2.6957
126042,Nations,98,1,5,200,40,200,7.69987,9366,https://cf.geekdo-images.com/original/img/6Zne9rNVAxgEzMmf4WmcEtH_xsc=/0x0/pic1591406.png,14,10247,2013,3.5376
171131,Captain Sonar,99,2,8,60,45,60,7.71093,9062,https://cf.geekdo-images.com/original/img/rVAq1lKg98oU6tvLjERL-ZNiMfc=/0x0/pic3013621.png,14,12339,2016,2.1104
39463,Cosmic Encounter,100,3,5,120,60,120,7.58087,22001,https://cf.geekdo-images.com/original/img/SUTj4d_zo6bjXVhZOACmW5gvtBw=/0x0/pic1521633.jpg,12,26591,2008,2.5576
91,Paths of Glory,101,2,2,480,480,480,8.00093,3864,https://cf.geekdo-images.com/original/img/8NqdhJ1Dd-m3fWXWpu5pL3YanTk=/0x0/pic834645.jpg,14,6925,1999,3.8276
196340,Yokohama,102,2,4,90,90,90,7.96173,4146,https://cf.geekdo-images.com/original/img/fdm4AvDhEaQRj174dZvFtciHFrM=/0x0/pic2948038.png,12,6631,2016,3.3267
182874,Grand Austria Hotel,103,2,4,120,60,120,7.79448,6288,https://cf.geekdo-images.com/original/img/4d_XZzAStbyODa6p8xhLyOpIMh8=/0x0/pic2728138.jpg,12,8156,2015,3.2237
21050,Combat Commander: Europe,104,2,2,180,60,180,7.90358,4656,https://cf.geekdo-images.com/original/img/RLXqwj5cZa-0GEHpi6a4nwQt898=/0x0/pic992459.jpg,12,6697,2006,3.2117
77423,The Lord of the Rings: The Card Game,105,1,2,60,60,60,7.63221,16799,https://cf.geekdo-images.com/original/img/TdAxQnbevAwD1oQ91K1KPckgjTk=/0x0/pic906495.jpg,13,25794,2011,3.138
54043,Jaipur,106,2,2,30,30,30,7.5322,24085,https://cf.geekdo-images.com/original/img/I1nrFom8YN8H7wJFMRwj14Xl6MI=/0x0/pic725500.jpg,12,33335,2009,1.523
9216,Goa,107,2,4,90,90,90,7.62115,10156,https://cf.geekdo-images.com/original/img/ZO3q3cZqX_34C9i7MriB4u6txjk=/0x0/pic1215969.jpg,12,10076,2004,3.3802
172287,Champions of Midgard,108,2,4,90,60,90,7.78023,6364,https://cf.geekdo-images.com/original/img/c1gxRcNaDdjeH8zpLYJEkDEYA5g=/0x0/pic2869714.jpg,10,9778,2015,2.5215
43015,Hansa Teutonica,109,2,5,90,45,90,7.63138,9432,https://cf.geekdo-images.com/original/img/Y7bW8H1htsE2xOv87qIuPTsjiTo=/0x0/pic839090.jpg,12,9256,2009,3.1329
176189,Zombicide: Black Plague,110,1,6,180,60,180,7.82289,7716,https://cf.geekdo-images.com/original/img/vs4UlIiZ1p3k5yIJ_vlvd2N-474=/0x0/pic2482309.jpg,10,14137,2015,2.5517
31627,Ticket to Ride: Nordic Countries,111,2,3,60,30,60,7.65653,9065,https://cf.geekdo-images.com/original/img/GU-wGnipNb0UVXT9ebQBl86UrRk=/0x0/pic369616.jpg,8,13026,2007,1.9882
104006,Village,112,2,4,90,60,90,7.554,15820,https://cf.geekdo-images.com/original/img/XJ9DcBvOYgoSSNLjx0GP4If8hms=/0x0/pic2760568.jpg,12,19781,2011,3.0783
27833,Steam,113,3,5,90,90,90,7.64316,8567,https://cf.geekdo-images.com/original/img/Ss958wDZnMLtO5OaxR9Ya855rpU=/0x0/pic392515.jpg,10,9296,2009,3.455
148228,Splendor,114,2,4,30,30,30,7.50214,38661,https://cf.geekdo-images.com/original/img/PgaVULm0QKeFV2zTro4hJEb70Yk=/0x0/pic1904079.jpg,10,52382,2014,1.8317
224037,Codenames Duet,115,2,4,30,15,30,7.87523,4493,https://cf.geekdo-images.com/original/img/2_ZxcqriVqf3AzVwzfibM6iGzG4=/0x0/pic3596681.jpg,11,10141,2017,1.3158
146886,La Granja,116,1,4,120,90,120,7.74404,6063,https://cf.geekdo-images.com/original/img/bYiw2vhO2TVB5Dwq5_KzczLpTaQ=/0x0/pic2031777.jpg,12,8231,2014,3.5882
155821,Inis,117,2,4,90,60,90,7.82001,6127,https://cf.geekdo-images.com/original/img/FC7YIs478p6YO07t3dciSgWITXE=/0x0/pic3112623.jpg,14,8794,2016,2.9367
4098,Age of Steam,118,1,6,120,120,120,7.69365,7108,https://cf.geekdo-images.com/original/img/Lg3XYjWqU2lxE06IPz--Y6VgKnQ=/0x0/pic429576.jpg,13,6586,2002,3.9281
10630,Memoir '44,119,2,8,60,30,60,7.54025,21151,https://cf.geekdo-images.com/original/img/BWLGASv5ywVok8Be-qxkuM4AqtY=/0x0/pic43663.jpg,8,26753,2004,2.2765
555,The Princes of Florence,120,2,5,100,75,100,7.56666,13706,https://cf.geekdo-images.com/original/img/8i5Vx3vpbBn7CTrhWs3MK2eyA_4=/0x0/pic1306997.jpg,12,14532,2000,3.2537
128621,Viticulture,121,2,6,90,90,90,7.69633,7405,https://cf.geekdo-images.com/original/img/ATjch6ZLh4gQEF6CjZPDKl1ZroM=/0x0/pic2619743.jpg,13,7159,2013,2.9378
215,Tichu,122,4,4,60,60,60,7.59901,11365,https://cf.geekdo-images.com/original/img/4mtym39nvO7r5AkNoYVxdvPbyOc=/0x0/pic169494.jpg,10,16778,1991,2.3426
188,Go,123,2,2,180,30,180,7.65698,12485,https://cf.geekdo-images.com/original/img/bCv9Y06nWX1rt7Qn1GuCEOyDov0=/0x0/pic1728832.jpg,8,16795,-2200,3.9772
161533,Lisboa,124,1,4,120,60,120,8.24022,2595,https://cf.geekdo-images.com/original/img/k4JCDnjnu5YRn5QA8njFeRMbulk=/0x0/pic3209553.jpg,12,5154,2017,4.4965
129437,Legendary: A Marvel Deck Building Game,125,1,5,45,45,45,7.6162,15257,https://cf.geekdo-images.com/original/img/Zs228bvKFb5jHoYvscyYBAph-QY=/0x0/pic1430769.jpg,14,23135,2012,2.4631
9209,Ticket to Ride,126,2,5,60,30,60,7.46234,55115,https://cf.geekdo-images.com/original/img/bOcAJxw-W-B2Gz0x67z8bjqzJgY=/0x0/pic38668.jpg,8,70909,2004,1.8694
170042,Raiders of the North Sea,127,2,4,120,60,120,7.81708,4995,https://cf.geekdo-images.com/original/img/a0YP4eI1oi6LqEQU1jsEphVmo8I=/0x0/pic3578101.jpg,12,7998,2015,2.5824
31481,Galaxy Trucker,128,2,4,60,60,60,7.45905,23460,https://cf.geekdo-images.com/original/img/v0GLWVGXtaYIglLktLUBRr3s4gE=/0x0/pic3926631.jpg,10,24256,2007,2.3211
20551,Shogun,129,3,5,150,150,150,7.56439,11359,https://cf.geekdo-images.com/original/img/_fUYQKTjUVUovOrnbBNOfTCzC18=/0x0/pic145843.jpg,12,11400,2006,3.3745
154203,Imperial Settlers,130,1,4,90,45,90,7.51758,15365,https://cf.geekdo-images.com/original/img/sQmQzoR0ZfYzUujohQGaGeGX4Hc=/0x0/pic2871265.jpg,10,20782,2014,2.7754
54998,Cyclades,131,2,5,90,60,90,7.53779,14015,https://cf.geekdo-images.com/original/img/vNjql8aAkLhcsSx6YWPnHxiHrs4=/0x0/pic584779.jpg,13,15087,2009,2.8325
7854,YINSH,132,2,2,60,30,60,7.69679,6002,https://cf.geekdo-images.com/original/img/r6HwrW73OhVv9TshlnWoQ96b-d8=/0x0/pic2844830.png,9,7443,2003,2.7118
200680,Agricola (Revised Edition),133,1,4,120,30,120,8.22774,2638,https://cf.geekdo-images.com/original/img/oQorPaOofq9lmHTOgjNpi8kDWAQ=/0x0/pic3029377.jpg,12,4461,2016,3.375
